Match_ID,Match_Date,Championship_Match,WinLoss,WinChampionship,LoseChampionship,SinglesChampionshipHeld,TagChampionshipHeld,IsTitleMatch
1389,20.06.2011,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1388,19.06.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1387,18.06.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1386,17.06.2011,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1385,13.06.2011,Exhibition,Loss,No,No,WWE World Heavyweight Championship,No Championship,No
1384,13.06.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1383,12.06.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1382,11.06.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1381,10.06.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1380,06.06.2011,Exhibition,Loss,No,No,WWE World Heavyweight Championship,No Championship,No
1379,06.06.2011,WWE Championship,No Contest,No,No,WWE Championship,No Championship,Yes
1378,05.06.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1377,04.06.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1376,03.06.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1375,30.05.2011,Exhibition,Loss,No,No,WWE World Heavyweight Championship,No Championship,No
1374,30.05.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1373,29.05.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1372,28.05.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1371,27.05.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1370,23.05.2011,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1369,22.05.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1368,21.05.2011,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1367,16.05.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1366,16.05.2011,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1365,14.05.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1364,13.05.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1363,12.05.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1362,11.05.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1361,10.05.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1360,09.05.2011,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1359,09.05.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1358,08.05.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1357,07.05.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1356,06.05.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1355,02.05.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1354,01.05.2011,WWE Championship,Win,Yes,No,WWE Championship,No Championship,Yes
1353,25.04.2011,Exhibition,Loss,No,No,No Championship,No Championship,No
1352,25.04.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1351,23.04.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1350,22.04.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1349,21.04.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1348,20.04.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1347,19.04.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1346,18.04.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1345,18.04.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1344,17.04.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1343,16.04.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1342,16.04.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1341,15.04.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1340,14.04.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1339,13.04.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1338,11.04.2011,Contendership,No Contest,No,No,No Championship,No Championship,No
1337,03.04.2011,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
1336,28.03.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1335,27.03.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1334,26.03.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1333,25.03.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1332,21.03.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1331,20.03.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1330,19.03.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1329,18.03.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1328,14.03.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1327,13.03.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1326,12.03.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1325,11.03.2011,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
1324,08.03.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1323,07.03.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1322,06.03.2011,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
1321,05.03.2011,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
1320,04.03.2011,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
1319,28.02.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1318,28.02.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1317,26.02.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1316,25.02.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1315,24.02.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1314,23.02.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1313,21.02.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1312,21.02.2011,WWE World Tag Team Championship,Loss,No,Yes,No Championship,WWE World Tag Team Championship,Yes
1311,21.02.2011,WWE World Tag Team Championship,Win,Yes,No,No Championship,WWE World Tag Team Championship,Yes
1310,20.02.2011,Contendership,Win,No,No,No Championship,No Championship,No
1309,15.02.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1308,14.02.2011,Exhibition,Loss,No,No,No Championship,No Championship,No
1307,14.02.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1306,13.02.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1305,07.02.2011,Exhibition,Loss,No,No,No Championship,No Championship,No
1304,07.02.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1303,06.02.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1302,04.02.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1301,31.01.2011,Contendership,Loss,No,No,No Championship,No Championship,No
1300,30.01.2011,Contendership,Loss,No,No,No Championship,No Championship,No
1299,29.01.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1298,23.01.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1297,22.01.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1296,21.01.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1295,17.01.2011,Exhibition,Loss,No,No,No Championship,No Championship,No
1294,17.01.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1293,15.01.2011,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
1292,14.01.2011,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
1291,10.01.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1290,28.12.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1289,27.12.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1288,26.12.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1287,21.12.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1286,20.12.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1285,20.12.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1284,19.12.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1283,13.12.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1282,13.12.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1281,12.12.2010,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
1280,11.12.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1279,05.12.2010,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1278,04.12.2010,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1277,28.11.2010,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
1276,15.11.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1275,13.11.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1274,12.11.2010,WWE Championship,No Contest,No,No,No Championship,No Championship,Yes
1273,11.11.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1272,10.11.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1271,09.11.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1270,08.11.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1269,07.11.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1268,06.11.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1267,05.11.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1266,04.11.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1265,03.11.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1264,30.10.2010,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1263,25.10.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1262,25.10.2010,WWE World Tag Team Championship,Loss,No,Yes,No Championship,WWE World Tag Team Championship,Yes
1261,24.10.2010,WWE World Tag Team Championship,Win,Yes,No,No Championship,WWE World Tag Team Championship,Yes
1260,18.10.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1259,11.10.2010,Exhibition,Loss,No,No,No Championship,No Championship,No
1258,04.10.2010,Exhibition,Loss,No,No,No Championship,No Championship,No
1257,04.10.2010,Contendership,Loss,No,No,No Championship,No Championship,No
1256,03.10.2010,Exhibition,Loss,No,No,No Championship,No Championship,No
1255,02.10.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1254,01.10.2010,Exhibition,No Contest,No,No,No Championship,No Championship,No
1253,25.09.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1252,24.09.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1251,23.09.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1250,22.09.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1249,20.09.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1248,20.09.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1247,19.09.2010,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
1246,18.09.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1245,13.09.2010,Exhibition,Loss,No,No,No Championship,No Championship,No
1244,06.09.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1243,06.09.2010,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
1242,04.09.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1241,03.09.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1240,02.09.2010,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1239,30.08.2010,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
1238,30.08.2010,Exhibition,Loss,No,No,No Championship,No Championship,No
1237,29.08.2010,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
1236,28.08.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1235,22.08.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1234,21.08.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1233,20.08.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1232,18.08.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1231,16.08.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1230,16.08.2010,Exhibition,Loss,No,No,No Championship,No Championship,No
1229,16.08.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1228,15.08.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1227,09.08.2010,Exhibition,No Contest,No,No,No Championship,No Championship,No
1226,07.08.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1225,01.08.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1224,31.07.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1223,30.07.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1222,26.07.2010,Exhibition,Loss,No,No,No Championship,No Championship,No
1221,26.07.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1220,25.07.2010,WWE Championship,No Contest,No,No,No Championship,No Championship,Yes
1219,24.07.2010,WWE Championship,No Contest,No,No,No Championship,No Championship,Yes
1218,23.07.2010,WWE Championship,No Contest,No,No,No Championship,No Championship,Yes
1217,19.07.2010,WWE Championship,No Contest,No,No,No Championship,No Championship,Yes
1216,18.07.2010,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
1215,17.07.2010,Exhibition,No Contest,No,No,No Championship,No Championship,No
1214,12.07.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1213,12.07.2010,Exhibition,Loss,No,No,No Championship,No Championship,No
1212,11.07.2010,WWE Championship,No Contest,No,No,No Championship,No Championship,Yes
1211,10.07.2010,WWE Championship,No Contest,No,No,No Championship,No Championship,Yes
1210,09.07.2010,WWE Championship,No Contest,No,No,No Championship,No Championship,Yes
1209,05.07.2010,Exhibition,Win,No,No,No Championship,No Championship,No
1208,28.06.2010,WWE Championship,No Contest,No,No,No Championship,No Championship,Yes
1207,27.06.2010,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
1206,26.06.2010,Exhibition,No Contest,No,No,No Championship,No Championship,No
1205,25.06.2010,Exhibition,No Contest,No,No,No Championship,No Championship,No
1204,21.06.2010,Exhibition,No Contest,No,No,No Championship,No Championship,No
1203,20.06.2010,WWE Championship,Loss,No,Yes,WWE Championship,No Championship,Yes
1202,19.06.2010,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1201,14.06.2010,Exhibition,No Contest,No,No,WWE Championship,No Championship,No
1200,14.06.2010,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1199,13.06.2010,Exhibition,Win,No,No,WWE Championship,No Championship,No
1198,13.06.2010,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1197,12.06.2010,Exhibition,Win,No,No,WWE Championship,No Championship,No
1196,11.06.2010,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1195,07.06.2010,Exhibition,No Contest,No,No,WWE Championship,No Championship,No
1194,05.06.2010,Exhibition,Win,No,No,WWE Championship,No Championship,No
1193,04.06.2010,Exhibition,Win,No,No,WWE Championship,No Championship,No
1192,31.05.2010,Exhibition,Win,No,No,WWE Championship,No Championship,No
1191,31.05.2010,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1190,30.05.2010,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1189,29.05.2010,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1188,28.05.2010,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1187,24.05.2010,Exhibition,Loss,No,No,WWE Championship,No Championship,No
1186,23.05.2010,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1185,22.05.2010,Exhibition,Win,No,No,WWE Championship,No Championship,No
1184,17.05.2010,Exhibition,Win,No,No,WWE Championship,No Championship,No
